0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,October 16,Moto2,MotorLand Aragón,FP1,,,,,,,
rider,Sam,LOWES,EG,"0,0",Marc,VDS,GBR,1st,22,Total,laps=16,laps=13
lap,1,2'57.549,31.647,34.344,23.435,28.356,285.9,,,,,
lap,2,1'57.261,33.958,33.010,22.500,27.793,282.9,,,,,
lap,3,1'55.453,33.258,32.229,22.463,27.503,287.4,,,,,
lap,4,1'54.854,32.656,32.483,22.187,27.528,288.1,,,,,
lap,5,1'54.627,32.579,32.334,22.135,27.579,287.4,,,,,
lap,6,1'53.989,32.382,32.203,21.970,27.434,285.9,,,,,
lap,7,1'53.586,32.356,31.886,21.898,27.446,286.6,,,,,
lap,8,1'53.391,32.281,31.876,21.848,27.386,286.6,,,,,
lap,9,1'53.848,32.430,32.026,21.914,27.478,284.4,,,,,
lap,10,1'53.432,32.445,31.868,21.760,27.359,286.6,,,,,
lap,11,2'04.274,P,32.887,33.559,23.530,34.298,282.9,,,,
lap,12,10'35.873,30.891,33.019,22.434,27.864*,283.6,,,,,
lap,13,1'55.152,33.156,32.096,22.059,27.841,285.9,,,,,
lap,14,1'53.756,32.615,31.902,21.815,27.424,287.4,,,,,
lap,15,1'53.526,32.457,31.903,21.864,27.302,288.1,,,,,
lap,16,1'53.633,32.207,31.888,21.989,27.549,290.5,,,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,2nd,23,Total,laps=16,laps=10
lap,1,2'45.476,33.467,34.736,23.139,28.588,282.1,,,,,
lap,2,1'58.893,34.132,33.022,23.623,28.116*,281.4,,,,,
lap,3,1'56.931,33.876,32.572,22.541,27.942,284.4,,,,,
lap,4,1'55.677,33.268,32.373,22.273,27.763*,285.9,,,,,
lap,5,1'55.364,32.992,32.354,22.271,27.747,285.9,,,,,
lap,6,1'55.243,33.148,32.344,22.043,27.708,285.1,,,,,
lap,7,1'55.650,32.887,32.494,22.292,27.977,286.6,,,,,
lap,8,2'01.085,P,33.119,32.874,22.467,32.625,282.9,,,,
lap,9,11'46.008,32.590,33.750,22.414,27.825,282.9,,,,,
lap,10,1'54.285,33.003,31.982,21.833,27.467,285.1,,,,,
lap,11,1'53.542,32.550,31.789,21.827,27.376,286.6,,,,,
lap,12,1'53.443,32.465,31.817,21.643,27.518,285.9,,,,,
lap,13,1'53.832,32.596,31.842,21.866,27.528,284.4,,,,,
lap,14,1'54.127,32.572,32.081,21.849,27.625,283.6,,,,,
lap,15,1'56.128,32.578,31.995*,23.742,27.813,284.4,,,,,
lap,16,1'53.919,32.562,31.947,21.870,27.540,288.9,,,,,
rider,Fabio,DI,GIANNANT,MB,Conveyors,Speed,ITA,3rd,21,Total,laps=14,laps=9
lap,1,2'16.689,33.662,35.423,23.519,28.490,278.5,,,,,
lap,2,1'58.880,34.599,33.146,22.923,28.212,285.9,,,,,
lap,3,1'56.800,33.840,32.689,22.461,27.810,280.0,,,,,
lap,4,1'55.239,32.919,32.461*,22.169,27.690,280.7,,,,,
lap,5,1'54.289,32.482,32.323,21.901,27.583,282.1,,,,,
lap,6,2'01.816,P,32.315,32.963,22.505,34.033,281.4,,,,
lap,7,16'03.201,32.124,33.373,22.508,27.860,277.8,,,,,
lap,8,1'55.047,32.908,32.352,22.064,27.723,280.0,,,,,
lap,9,1'54.203,32.368,32.271,21.960,27.604,282.1,,,,,
lap,10,1'53.449,32.155,31.980,21.739,27.575,281.4,,,,,
lap,11,1'53.934,32.264,32.258,21.804,27.608,281.4,,,,,
lap,12,1'53.717,32.250,32.096,21.765,27.606,282.9,,,,,
lap,13,1'57.648,33.553,32.673*,23.590,27.832,279.2,,,,,
lap,14,1'53.971,32.299,32.197,21.922,27.553,285.1,,,,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,4th,10,Total,laps=21,laps=14
lap,1,2'15.839,33.276,35.868,25.045,29.198,285.1,,,,,
lap,2,2'02.029,35.963,34.058,23.560,28.448,284.4,,,,,
lap,3,1'59.743,34.669,33.525,23.524,28.025,293.6,,,,,
lap,4,1'58.103,34.137,33.004,22.889,28.073*,289.7,,,,,
lap,5,1'57.840,34.030,32.925,22.972,27.913,291.2,,,,,
lap,6,1'55.944,33.265,32.483,22.338,27.858,288.9,,,,,
lap,7,1'55.667,33.187,32.429,22.184,27.867*,288.9,,,,,
lap,8,1'56.043,32.973,32.594,22.476,28.000,289.7,,,,,
