0,1,2,3,4,5,6,7,8,9,10
const,2020,September 13,Moto3,Misano World Circuit Marco Simoncelli,RACE,,,,,
rider,John,MCPHEE,Petronas,Sprinta,Raci,GBR,1st,17,,
lap,1,1'51.586,35.711,24.584,28.399,22.892,208.4,,,
lap,2,1'43.019,27.428,24.486,28.247,22.858,209.7,,,
lap,3,1'43.585,27.940,24.444,28.464,22.737,211.7,,,
lap,4,1'43.166,27.774,24.406,28.362,22.624,210.9,,,
lap,5,1'43.465,27.798,24.320,28.492,22.855,211.7,,,
lap,6,1'43.313,27.653,24.414,28.346,22.900,210.5,,,
lap,7,1'43.625,27.809,24.335,28.596,22.885,210.5,,,
lap,8,1'43.438,27.608,24.283,28.743,22.804,210.9,,,
lap,9,1'43.538,27.619,24.262,28.538,23.119,211.7,,,
lap,10,1'43.046,27.626,24.223,28.407,22.790,208.0,,,
lap,11,1'44.185,28.365,24.209,28.371,23.240,209.7,,,
lap,12,1'44.012,27.639,24.391,29.237,22.745,206.5,,,
lap,13,1'42.960,27.613,24.157,28.555,22.635,210.9,,,
lap,14,1'43.430,27.630,24.188,28.587,23.025,211.3,,,
lap,15,1'43.235,27.429,24.357,28.632,22.817,209.7,,,
lap,16,1'43.451,27.547,24.227,28.864,22.813,210.1,,,
lap,17,1'43.535,27.921,24.212,28.522,22.880,211.7,,,
lap,18,1'43.551,27.979,24.256,28.467,22.849,210.9,,,
lap,19,1'43.624,27.383,24.502,28.824,22.915,209.3,,,
lap,20,1'44.068,27.633,24.344,28.712,23.379,208.8,,,
lap,21,1'43.547,27.548,24.434,28.627,22.938,203.3,,,
lap,22,1'43.830,27.882,24.560,28.566,22.822,207.6,,,
lap,23,1'43.743,27.877,24.426,28.557,22.883,204.1,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,2nd,79,,
lap,1,1'49.986,33.576,24.784,28.651,22.975,206.5,,,
lap,2,1'43.512,27.663,24.448,28.571,22.830,209.3,,,
lap,3,1'43.548,27.579,24.404,28.753,22.812,206.8,,,
lap,4,1'43.533,27.785,24.301,28.794,22.653,208.8,,,
lap,5,1'43.544,28.064,24.249,28.512,22.719,210.5,,,
lap,6,1'43.615,27.899,24.297,28.440,22.979,209.3,,,
lap,7,1'44.199,27.905,24.258,28.784,23.252,211.3,,,
lap,8,1'43.488,27.574,24.317,28.783,22.814,209.3,,,
lap,9,1'43.536,27.541,24.192,28.756,23.047,209.7,,,
lap,10,1'43.198,27.938,24.212,28.391,22.657,208.8,,,
lap,11,1'43.684,28.116,24.362,28.315,22.891,208.8,,,
lap,12,1'43.367,27.631,24.300,28.704,22.732,209.7,,,
lap,13,1'43.173,27.785,24.160,28.527,22.701,209.7,,,
lap,14,1'43.639,27.635,24.265,28.832,22.907,208.8,,,
lap,15,1'43.408,27.632,24.555,28.437,22.784,208.0,,,
lap,16,1'43.537,27.565,24.332,28.848,22.792,208.0,,,
lap,17,1'43.702,27.872,24.175,28.782,22.873,209.3,,,
lap,18,1'43.702,28.012,24.227,28.714,22.749,208.8,,,
lap,19,1'43.611,27.765,24.298,28.721,22.827,209.3,,,
lap,20,1'44.114,27.896,24.336,28.572,23.310,210.1,,,
lap,21,1'43.742,28.111,24.264,28.655,22.712,209.3,,,
lap,22,1'43.627,27.673,24.377,28.811,22.766,208.4,,,
lap,23,1'43.524,27.756,24.302,28.664,22.802,208.8,,,
rider,Tatsuki,SUZUKI,SIC58,Squadra,Corse,JPN,3rd,24,,
lap,1,1'49.906,33.449,24.737,28.875,22.845,203.7,,,
lap,2,1'43.545,27.521,24.600,28.526,22.898,206.8,,,
lap,3,1'43.459,27.485,24.479,28.611,22.884,204.9,,,
lap,4,1'43.317,27.557,24.448,28.551,22.761,208.0,,,
lap,5,1'43.569,28.010,24.305,28.572,22.682,207.6,,,
lap,6,1'43.382,27.502,24.479,28.510,22.891,206.1,,,
lap,7,1'43.981,27.719,24.706,28.771,22.785,208.8,,,
lap,8,1'43.739,27.774,24.311,28.914,22.740*,208.8,,,
lap,9,1'43.674,27.788,24.231,28.573,23.082,210.5,,,
lap,10,1'42.969,27.509,24.176,28.516,22.768,209.7,,,
lap,11,1'43.277,27.760,24.296,28.353,22.868,206.1,,,
lap,12,1'43.826,27.960,24.648,28.539,22.679,209.3,,,
lap,13,1'43.128,27.540,24.265,28.571,22.752,209.7,,,
lap,14,1'43.816,27.531,24.498,28.995*,22.792,208.4,,,
lap,15,1'43.630,27.611,24.660,28.339,23.020,205.7,,,
lap,16,1'43.607,27.355,24.495,28.856,22.901,204.5,,,
lap,17,1'43.497,27.651,24.274,28.689,22.883,208.4,,,
lap,18,1'44.004,27.689,24.457,29.014,22.844,205.7,,,
lap,19,1'43.510,27.634,24.326,28.690,22.860,208.8,,,
lap,20,1'44.154,27.694,24.338,28.713,23.409,208.8,,,
lap,21,1'43.546,27.986,24.193,28.620,22.747,206.1,,,
lap,22,1'43.902,27.599,24.611,28.871,22.821,206.8,,,
lap,23,1'43.746,27.553,24.722,28.562,22.909,208.0,,,
rider,Jeremy,ALCOBA,Kömmerling,Gresini,MSPA,4th,52,,,
