0,1,2,3,4,5,6,7,8,9,10,11
const,2020,November 15,MotoGP,Circuit Ricardo Tormo,RACE,,,,,,
rider,1st,21,Franco,MORBIDELLI,YAMAHA,ITA,Petronas,Yamaha,SRT,,
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'36.798,25.283,24.990,21.920,24.605,219.6,,,,
lap,2,1'31.771,20.648,24.676,21.933,24.514,318.3,,,,
lap,3,1'31.501,20.582,24.622,21.802,24.495,316.8,,,,
lap,4,1'31.448,20.626,24.537,21.767,24.518,318.3,,,,
lap,5,1'31.607,20.569,24.570,21.892,24.576,318.3,,,,
lap,6,1'31.428,20.529,24.526,21.836,24.537,316.8,,,,
lap,7,1'31.567,20.601,24.528,21.854,24.584,315.4,,,,
lap,8,1'31.630,20.674,24.540,21.796,24.620,315.4,,,,
lap,9,1'31.661,20.615,24.607,21.888,24.551,319.8,,,,
lap,10,1'31.489,20.541,24.548,21.840,24.560,316.8,,,,
lap,11,1'31.570,20.605,24.544,21.918,24.503,319.8,,,,
lap,12,1'31.623,20.588,24.573,21.859,24.603,322.8,,,,
lap,13,1'31.872,20.672,24.628,21.845,24.727,318.3,,,,
lap,14,1'31.714,20.645,24.577,21.889,24.603,316.8,,,,
lap,15,1'31.632,20.632,24.599,21.858,24.543,318.3,,,,
lap,16,1'31.685,20.621,24.556,21.881,24.627,318.3,,,,
lap,17,1'31.645,20.658,24.514,21.904,24.569,311.1,,,,
lap,18,1'31.727,20.591,24.565,21.925,24.646,318.3,,,,
lap,19,1'31.840,20.640,24.578,22.003,24.619,319.8,,,,
lap,20,1'31.835,20.667,24.633,21.912,24.623,319.8,,,,
lap,21,1'31.774,20.609,24.628,21.904,24.633,319.8,,,,
lap,22,1'32.026,20.753,24.688,21.947,24.638,319.8,,,,
lap,23,1'31.930,20.637,24.687,21.980,24.626,318.3,,,,
lap,24,1'31.864,20.622,24.742,21.957,24.543,318.3,,,,
lap,25,1'31.921,20.593,24.652,21.951,24.725,321.3,,,,
lap,26,1'32.012,20.677,24.673,21.918,24.744,316.8,,,,
lap,27,1'32.908,21.174,25.046,21.983,24.705,318.3,,,,
rider,2nd,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'37.079,25.683,24.884,21.897,24.615,223.9,,,,
lap,2,1'31.728,20.710,24.685,21.808,24.525,324.3,,,,
lap,3,1'31.641,20.634,24.631,21.855,24.521,327.4,,,,
lap,4,1'31.527,20.649,24.560,21.787,24.531,330.5,,,,
lap,5,1'31.576,20.644,24.543,21.772,24.617,330.5,,,,
lap,6,1'31.559,20.670,24.545,21.783,24.561,330.5,,,,
lap,7,1'31.822,20.826,24.550,21.814,24.632,328.9,,,,
lap,8,1'31.450,20.632,24.497,21.785,24.536,328.9,,,,
lap,9,1'31.618,20.618,24.581,21.829,24.590,330.5,,,,
lap,10,1'31.626,20.728,24.655,21.763,24.480,330.5,,,,
lap,11,1'31.720,20.702,24.600,21.838,24.580,330.5,,,,
lap,12,1'31.942,20.715,24.657,21.884,24.686,330.5,,,,
lap,13,1'31.764,20.741,24.517,21.887,24.619,330.5,,,,
lap,14,1'31.616,20.643,24.520,21.832,24.621,328.9,,,,
lap,15,1'31.683,20.643,24.590,21.849,24.601,330.5,,,,
lap,16,1'31.570,20.664,24.591,21.757,24.558,330.5,,,,
lap,17,1'31.378,20.595,24.518,21.765,24.500,328.9,,,,
lap,18,1'31.892,20.799,24.573,21.874,24.646,330.5,,,,
lap,19,1'31.815,20.795,24.503,21.981,24.536,330.5,,,,
lap,20,1'31.650,20.630,24.656,21.846,24.518,330.5,,,,
lap,21,1'31.763,20.758,24.629,21.846,24.530,332.1,,,,
lap,22,1'31.774,20.623,24.624,21.916,24.611,332.1,,,,
lap,23,1'32.028,20.752,24.667,21.990,24.619,332.1,,,,
lap,24,1'31.923,20.695,24.639,22.019,24.570,332.1,,,,
lap,25,1'31.739,20.709,24.578,21.896,24.556,330.5,,,,
lap,26,1'31.791,20.759,24.553,21.901,24.578,325.8,,,,
lap,27,1'32.897,21.167*,25.015,22.137,24.578,332.1,,,,
rider,3rd,44,Pol,ESPARGARO,KTM,SPA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'37.345,25.565,25.189,22.043,24.548,231.5,,,,
lap,2,1'31.763,20.665,24.697,21.833,24.568,327.4,,,,
lap,3,1'31.622,20.646,24.653,21.860,24.463,325.8,,,,
lap,4,1'31.611,20.639,24.667,21.773,24.532,328.9,,,,
lap,5,1'31.646,20.661,24.661,21.821,24.503,325.8,,,,
lap,6,1'31.681,20.749,24.677,21.743,24.512,324.3,,,,
lap,7,1'31.765,20.696,24.727,21.863,24.479,325.8,,,,
lap,8,1'31.655,20.677,24.645,21.786,24.547,325.8,,,,
lap,9,1'31.487,20.550,24.641,21.792,24.504,324.3,,,,
lap,10,1'31.678,20.587,24.722,21.884,24.485,325.8,,,,
lap,11,1'31.633,20.637,24.627,21.933,24.436,327.4,,,,
lap,12,1'31.942,20.770,24.703,21.915,24.554,327.4,,,,
lap,13,1'31.888,20.721,24.680,21.937,24.550,325.8,,,,
lap,14,1'31.826,20.648,24.612,21.881,24.685,325.8,,,,
lap,15,1'31.676,20.680,24.686,21.767,24.543,324.3,,,,
lap,16,1'31.730,20.616,24.659,21.858,24.597,324.3,,,,
lap,17,1'31.861,20.598,24.669,21.951,24.643,325.8,,,,
lap,18,1'31.721,20.507,24.697,21.923,24.594,325.8,,,,
lap,19,1'32.760,20.567,24.743,21.991,25.459,324.3,,,,
lap,20,1'32.117,20.759,24.858,21.972,24.528,325.8,,,,
lap,21,1'31.820,20.598,24.723,21.923,24.576,325.8,,,,
lap,22,1'31.900,20.587,24.717,21.902,24.694,325.8,,,,
lap,23,1'31.717,20.627,24.634,21.927,24.529,322.8,,,,
lap,24,1'31.849,20.594,24.705,22.033,24.517,324.3,,,,
lap,25,1'31.967,20.610,24.725,21.921,24.711,324.3,,,,
lap,26,1'32.525,20.817,24.857,22.013,24.838,324.3,,,,
lap,27,1'32.299,20.715,24.853,22.077,24.654,322.8,,,,
rider,4th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'38.365,26.589,25.208,21.996,24.572,242.1,,,,
lap,2,1'31.877,20.821,24.577,21.932,24.547,325.8,,,,
lap,3,1'31.834,20.790,24.610,21.880,24.554,324.3,,,,
lap,4,1'31.569,20.702,24.554,21.794,24.519,325.8,,,,
lap,5,1'32.175,20.786,24.666,21.987,24.736,325.8,,,,
lap,6,1'31.754,20.855,24.622,21.760,24.517,325.8,,,,
lap,7,1'31.706,20.689,24.566,21.821,24.630,322.8,,,,
lap,8,1'31.712,20.709,24.515,21.973,24.515,322.8,,,,
lap,9,1'31.739,20.709,24.615,21.927,24.488,325.8,,,,
lap,10,1'31.776,20.705,24.576,21.921,24.574,325.8,,,,
lap,11,1'31.917,20.849,24.695,21.886,24.487,322.8,,,,
lap,12,1'31.741,20.691,24.602,21.902,24.546,325.8,,,,
lap,13,1'31.792,20.673,24.664,21.900,24.555,325.8,,,,
lap,14,1'31.796,20.675,24.660,21.853,24.608,324.3,,,,
lap,15,1'31.776,20.650,24.641,21.833,24.652,322.8,,,,
lap,16,1'31.712,20.605,24.665,21.812,24.630,322.8,,,,
lap,17,1'31.643,20.616,24.587,21.808,24.632,322.8,,,,
lap,18,1'31.879,20.627,24.596,21.908,24.748,322.8,,,,
lap,19,1'31.801,20.639,24.640,21.877,24.645,322.8,,,,
lap,20,1'32.055,20.705,24.701,21.975,24.674,322.8,,,,
lap,21,1'31.765,20.557,24.709,21.887,24.612,322.8,,,,
lap,22,1'31.844,20.660,24.693,21.809,24.682,324.3,,,,
lap,23,1'31.911,20.562,24.644,21.964,24.741,322.8,,,,
lap,24,1'31.909,20.613,24.733,21.945,24.618,321.3,,,,
lap,25,1'32.115,20.744,24.740,21.951,24.680,321.3,,,,
lap,26,1'32.023,20.648,24.754,21.910,24.711,322.8,,,,
lap,27,1'31.989,20.681,24.643,21.960,24.705,322.8,,,,
rider,5th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'38.647,26.822,25.053,22.093,24.679,234.6,,,,
lap,2,1'31.896,20.946*,24.523,21.839,24.588,319.8,,,,
lap,3,1'31.765,20.733,24.564,21.964,24.504,325.8,,,,
lap,4,1'31.590,20.714,24.458,21.941,24.477,325.8,,,,
lap,5,1'32.018,20.758,24.562,22.102,24.596,325.8,,,,
lap,6,1'32.010,21.057,24.570,21.896,24.487,325.8,,,,
lap,7,1'31.699,20.733,24.504,21.866,24.596,324.3,,,,
lap,8,1'31.810,20.729,24.546,21.918,24.617,324.3,,,,
lap,9,1'31.820,20.745,24.566,21.925,24.584,324.3,,,,
lap,10,1'31.842,20.769,24.701,21.862,24.510,325.8,,,,
lap,11,1'31.936,20.721,24.513,22.023,24.679,325.8,,,,
lap,12,1'31.879,20.714,24.599,21.955,24.611,327.4,,,,
lap,13,1'31.732,20.760,24.485,21.900,24.587,325.8,,,,
lap,14,1'31.905,20.725,24.542,22.006,24.632,325.8,,,,
lap,15,1'31.660,20.751,24.517,21.831,24.561,327.4,,,,
lap,16,1'31.744,20.683,24.545,21.971,24.545,324.3,,,,
lap,17,1'31.709,20.685,24.622,21.934,24.468,325.8,,,,
lap,18,1'31.764,20.620,24.576,21.960,24.608,322.8,,,,
lap,19,1'31.758,20.664,24.551,21.926,24.617,325.8,,,,
lap,20,1'31.878,20.829,24.559,21.959,24.531,327.4,,,,
lap,21,1'31.858,20.786,24.542,21.939,24.591,324.3,,,,
lap,22,1'31.833,20.689,24.596,21.891,24.657,325.8,,,,
lap,23,1'31.762,20.708,24.520,21.956,24.578,324.3,,,,
lap,24,1'32.024,20.824,24.604,22.026,24.570,322.8,,,,
lap,25,1'31.997,20.706,24.532,22.023,24.736,324.3,,,,
lap,26,1'31.876,20.708,24.507,21.954,24.707,325.8,,,,
lap,27,1'32.193,20.761,24.708,22.046,24.678,325.8,,,,
rider,6th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3
run,1,Slick-Hard,Slick-Medium,0,0,,,,,,
lap,1,1'37.693,26.092,25.007,22.037,24.557,239.5,,,,
lap,2,1'32.013,20.859,24.679,21.994,24.481,321.3,,,,
lap,3,1'31.774,20.744,24.778,21.837,24.415,328.9,,,,
lap,4,1'31.616,20.721,24.626,21.917,24.352,325.8,,,,
lap,5,1'31.710,20.721,24.726,21.846,24.417,325.8,,,,
lap,6,1'31.817,20.729,24.785,21.850,24.453,324.3,,,,
lap,7,1'31.724,20.578,24.669,21.899,24.578,322.8,,,,
lap,8,1'32.055,20.945,24.751,21.871,24.488,322.8,,,,
lap,9,1'31.884,20.741,24.752,21.821,24.570,322.8,,,,
lap,10,1'32.049,20.698,24.723,21.871,24.757,321.3,,,,
lap,11,1'32.323,20.869,24.921,22.046,24.487,319.8,,,,
lap,12,1'31.815,20.749,24.785,21.851,24.430,325.8,,,,
lap,13,1'31.883,20.769,24.670,21.869,24.575,325.8,,,,
lap,14,1'31.865,20.734,24.664,21.901,24.566,325.8,,,,
lap,15,1'31.666,20.658,24.665,21.824,24.519,325.8,,,,
lap,16,1'31.821,20.703,24.684,21.886,24.548,325.8,,,,
lap,17,1'32.478,20.729,25.136,22.020,24.593,325.8,,,,
lap,18,1'31.952,20.774,24.723,21.919,24.536,325.8,,,,
