0,1,2,3,4,5,6,7,8,9,10,11,12
const,2020,July 25,Moto2,Circuito de Jerez,Q1,,,,,,,
rider,Enea,BASTIANINI,Italtrans,Racing,Team,ITA,1st,33,Total,laps=4,laps=2,
lap,1,2'03.120,29.614,15.526,30.343,31.361,241.6,,,,,
lap,2,1'41.786,25.359,15.174,30.042,31.211,244.3,,,,,
lap,3,1'41.740,25.179,15.208,30.193,31.160,244.8,,,,,
lap,PIT,26.738,15.562,30.368,26.473,242.1,,,,,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,2nd,97,Total,laps=5,laps=3,
lap,1,1'57.782,28.459,15.645,31.100,31.588,242.1,,,,,
lap,2,1'41.805,25.274,15.160,30.141,31.230,246.0,,,,,
lap,3,1'45.199,27.597,15.406,30.759,31.437,244.3,,,,,
lap,4,1'42.163,25.338,15.274,30.296,31.255,246.0,,,,,
lap,PIT,25.939,15.793,31.947,28.551,237.8,,,,,,
rider,Simone,CORSI,MV,Agusta,Forward,R,ITA,3rd,24,Total,laps=7,laps=5
lap,1,2'11.042,28.165,15.668,31.125,32.862,238.9,,,,,
lap,2,1'45.042,25.782,16.135,30.683,32.442,226.8,,,,,
lap,3,1'42.004,25.272,15.202,30.271,31.259,241.6,,,,,
lap,4,1'44.324,27.151,15.338,30.359,31.476,242.1,,,,,
lap,5,1'42.297,25.328,15.304,30.227,31.438,240.5,,,,,
lap,6,1'44.718,26.604,15.397,31.128,31.589,239.4,,,,,
lap,PIT,25.410,15.413,30.789,27.559,239.4,,,,,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,4th,23,Total,laps=8,laps=4
lap,1,1'53.069,29.089,15.800,31.313,32.258,239.4,,,,,
lap,2,1'42.371,25.363,15.324,30.330,31.354,241.6,,,,,
lap,3,1'42.178,25.198,15.350,30.229,31.401,241.6,,,,,
lap,4,1'45.099,27.250,15.555,30.341,31.953*,238.4,,,,,
lap,5,1'47.911,28.378,16.042,31.786,31.705,231.2,,,,,
lap,6,1'38.365,P,25.501,15.492,30.809,26.563,241.0,,,,
lap,7,1'45.639,28.077,15.574,30.481,31.507,240.0,,,,,
lap,8,1'42.389,25.348,15.416,30.197,31.428,239.4,,,,,
rider,Stefano,MANZI,MV,Agusta,Forward,R,ITA,5th,62,Total,laps=9,laps=8
lap,1,2'12.329,29.752,15.580,33.779,33.445,238.9,,,,,
lap,2,1'42.267,25.271,15.374,30.275,31.347,241.0,,,,,
lap,3,1'44.910,27.657,15.450,30.318,31.485,242.1,,,,,
lap,4,1'42.239,25.228,15.373,30.171,31.467,242.1,,,,,
lap,5,1'52.474,29.277,15.596,33.422,34.179,234.2,,,,,
lap,6,1'42.588,25.383,15.365,30.167,31.673,241.6,,,,,
lap,7,1'52.944,29.890,16.156,31.321,35.577,233.2,,,,,
lap,8,1'42.498,25.308,15.476,30.204,31.510,238.9,,,,,
lap,9,1'42.217,25.255,15.471,30.151,31.340,240.5,,,,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,6th,35,Total,laps=9,laps=6,
lap,1,1'53.423,29.173,15.771,31.344,32.413,240.5,,,,,
lap,2,1'42.285,25.450,15.108,30.336,31.391,245.4,,,,,
lap,3,1'42.564,25.514,15.293,30.353,31.404,243.2,,,,,
