0,1,2,3,4,5,6,7,8,9,10
const,2020,November 15,Moto3,Circuit Ricardo Tormo,RACE,,,,,
rider,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,1st,14,,
lap,1,1'47.073,30.209,26.565,22.882,27.417,,,,
lap,2,1'39.822,23.463*,26.372,22.780,27.207,229.2,,,
lap,3,1'39.562,22.990,26.284,22.833,27.455,233.8,,,
lap,4,1'39.425,23.079,26.270,22.746,27.330,225.4,,,
lap,5,1'39.395,22.985,26.273,22.781,27.356,223.9,,,
lap,6,1'39.325,22.967,26.217,22.807,27.334,223.9,,,
lap,7,1'39.399,22.995,26.300,22.782,27.322,224.7,,,
lap,8,1'39.649,22.952,26.299,22.787,27.611,224.7,,,
lap,9,1'39.481,23.000,26.227,22.794,27.460,224.7,,,
lap,10,1'39.593,22.985,26.266,22.920,27.422,223.9,,,
lap,11,1'39.420,23.017,26.260,22.836,27.307,222.5,,,
lap,12,1'39.528,23.063,26.342,22.808,27.315,223.9,,,
lap,13,1'39.446,23.032,26.244,22.827,27.343,225.4,,,
lap,14,1'39.290,23.002,26.196,22.847,27.245,224.7,,,
lap,15,1'39.232,22.959,26.187,22.806,27.280,224.7,,,
lap,16,1'39.371,22.969,26.303,22.796,27.303,224.7,,,
lap,17,1'39.487,23.103*,26.258,22.811,27.315,225.4,,,
lap,18,1'39.542,23.034,26.230,22.947,27.331,226.1,,,
lap,19,1'39.882,23.136,26.298,23.037,27.411,227.6,,,
lap,20,1'40.244,23.332,26.348,23.176,27.388,225.4,,,
lap,21,1'39.794,23.124,26.272,22.984,27.414,222.5,,,
lap,22,1'39.848,23.112,26.390,22.949,27.397,226.1,,,
lap,23,1'39.654,23.016,26.345,22.842,27.451,224.7,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,2nd,11,,
lap,1,1'47.681,30.702,26.805,23.038,27.136,,,,
lap,2,1'39.488,23.124,26.441,22.830,27.093,232.2,,,
lap,3,1'39.623,23.218,26.184,23.037,27.184,229.9,,,
lap,4,1'40.053,23.288,26.224,23.031,27.510,231.5,,,
lap,5,1'39.249,23.071,26.198,22.940,27.040*,228.4,,,
lap,6,1'38.858,22.924,26.112,22.652,27.170,230.7,,,
lap,7,1'39.215,22.984,26.324,22.722,27.185,226.1,,,
lap,8,1'39.590,22.983,26.242,22.833,27.532,225.4,,,
lap,9,1'39.618,23.066,26.179,22.811,27.562,226.9,,,
lap,10,1'39.512,23.003,26.173,22.915,27.421,231.5,,,
lap,11,1'39.408,23.080,26.185,22.856,27.287,223.9,,,
lap,12,1'39.494,23.085,26.283,22.809,27.317,225.4,,,
lap,13,1'39.492,23.107,26.181,22.844,27.360,226.9,,,
lap,14,1'39.304,23.033,26.158,22.849,27.264,226.1,,,
lap,15,1'39.273,23.096,26.057,22.837,27.283,226.9,,,
lap,16,1'39.320,23.016,26.177,22.771,27.356,226.1,,,
lap,17,1'39.389,23.069,26.197,22.849,27.274,226.1,,,
lap,18,1'39.514,23.130,26.117,23.017,27.250,226.1,,,
lap,19,1'39.930,23.210,26.306,23.080,27.334,229.2,,,
lap,20,1'40.130,23.141,26.374,23.088,27.527,228.4,,,
lap,21,1'39.946,23.413,26.341,22.869,27.323,221.0,,,
lap,22,1'39.997,23.298,26.365,22.994,27.340,226.9,,,
lap,23,1'40.520,23.352,26.360,23.164,27.644,229.2,,,
rider,Raul,FERNANDEZ,Red,Bull,KTM,Ajo,SPA,3rd,25,
lap,1,1'46.438,29.882,26.345,22.763,27.448,,,,
lap,2,1'39.311,22.941,26.168,22.777,27.425,221.8,,,
lap,3,1'39.170,23.040,26.208,22.671,27.251,221.8,,,
lap,4,1'39.430,23.046,26.318,22.759,27.307*,221.0,,,
lap,5,1'39.177,23.079,26.154,22.625,27.319,219.6,,,
lap,6,1'39.302,23.007,26.139,22.703,27.453,220.3,,,
lap,7,1'39.702,23.103,26.310,22.888,27.401,220.3,,,
lap,8,1'39.328,23.098,26.206,22.742,27.282,219.6,,,
lap,9,1'39.441,23.056,26.159,22.747,27.479,219.6,,,
lap,10,1'39.414,23.086,26.181,22.796,27.351,219.6,,,
lap,11,1'39.687,23.122,26.303,22.813,27.449,219.6,,,
lap,12,1'39.612,23.155,26.323,22.796,27.338,219.6,,,
lap,13,1'39.542,23.166,26.215,22.810,27.351,221.0,,,
lap,14,1'39.521,23.082,26.266,22.806,27.367,220.3,,,
lap,15,1'39.562,23.024,26.293,22.787,27.458,220.3,,,
lap,16,1'39.629,23.068,26.277,22.786,27.498,220.3,,,
lap,17,1'39.772,23.140,26.345,22.893,27.394,219.6,,,
lap,18,1'39.811,23.204,26.308,22.876,27.423,218.9,,,
lap,19,1'39.921,23.177,26.328,22.962,27.454,220.3,,,
lap,20,1'40.093,23.189,26.454,22.955,27.495,219.6,,,
lap,21,1'40.002,23.153,26.414,22.896,27.539,218.9,,,
lap,22,1'40.154,23.408,26.374,22.959,27.413,219.6,,,
lap,23,1'40.740,23.266,26.530,23.064,27.880,223.2,,,
rider,Albert,ARENAS,Gaviota,Aspar,Team,SPA,4th,75,,
lap,1,1'46.974,30.016,26.452,23.005,27.501,,,,
lap,2,1'39.816,23.339,26.425,22.707,27.345,223.9,,,
lap,3,1'39.768,23.242,26.263,22.815,27.448,227.6,,,
lap,4,1'39.928,23.345,26.299,22.966,27.318,228.4,,,
lap,5,1'39.339,23.087,26.212,22.812,27.228,222.5,,,
lap,6,1'38.987,22.910,26.113,22.757,27.207,226.1,,,
lap,7,1'39.552,23.129,26.400,22.775,27.248,226.1,,,
lap,8,1'39.533,23.027,26.196,22.797,27.513,228.4,,,
lap,9,1'39.412,23.103,26.159,22.777,27.373,229.2,,,
lap,10,1'39.746,23.216,26.195,22.890,27.445,226.9,,,
lap,11,1'39.389,23.096,26.231,22.776,27.286,227.6,,,
lap,12,1'39.495,23.147,26.250,22.828,27.270,228.4,,,
lap,13,1'39.463,23.129,26.223,22.794,27.317,229.2,,,
