0,1,2,3,4,5,6,7,8,9,10
lap,1,4'38.226,40.235,25.311,32.281,28.491,,,,
lap,2,1'46.228,25.686,23.478,29.799,27.265,214.4,,,
lap,3,1'44.787,25.156,23.122,29.545,26.964,215.3,,,
lap,4,1'44.496,25.110,23.053,29.460,26.873,216.3,,,
lap,5,1'44.069,24.930,22.931,29.356,26.852,216.3,,,
lap,6,1'44.167,24.960,23.063,29.337,26.807,216.3,,,
lap,7,1'43.889,24.835,22.836,29.426,26.792,215.8,,,
lap,8,1'43.646,24.844,22.759,29.257,26.786,215.8,,,
lap,9,1'43.649,24.801,22.817,29.245,26.786,215.8,,,
lap,10,1'49.475,27.197,23.867,30.400,28.011,207.7,,,
rider,27th,54,Riccardo,ROSSI,BOE,Skull,Rider,Facil,ITA,
lap,1,4'16.136,38.390,25.368,32.866,28.466*,,,,
lap,2,1'45.718,25.523,23.419,29.704,27.072,218.2,,,
lap,3,1'49.091,25.105,23.447,33.126*,27.413,218.6,,,
lap,4,1'44.452,24.976,23.240,29.471,26.765,220.1,,,
lap,5,1'43.868,24.868,22.927,29.386,26.687,219.6,,,
lap,6,1'49.632,24.839,23.070,29.654,32.069,219.6,,,
lap,7,1'46.815,24.882,23.202,31.462,27.269*,220.6,,,
lap,8,1'43.836,24.868,22.926,29.284,26.758,219.6,,,
lap,9,1'43.664,24.747,23.152,29.209,26.556,219.1,,,
lap,10,1'45.822,24.698,23.187,30.564,27.373,219.6,,,
rider,Carlos,TATAY,Reale,Avintia,Moto3,SPA,28th,99,,
lap,1,4'13.446,28.561,25.095,31.253,28.022,,,,
lap,2,1'49.607,25.575,23.936,32.180,27.916,215.8,,,
lap,3,1'45.191,25.033,23.239,30.022,26.897,217.7,,,
lap,4,1'45.363,24.986,23.497,29.905,26.975,218.6,,,
lap,5,1'44.703,24.980,23.128,29.743,26.852,214.4,,,
lap,6,1'49.177,24.924,23.043,30.446*,30.764,214.9,,,
lap,7,1'44.331,24.869,23.137,29.628,26.697,217.2,,,
lap,8,1'44.099,24.747,22.985,29.482,26.885,217.2,,,
lap,9,1'43.681,24.683,22.878,29.384,26.736,216.7,,,
lap,10,1'50.610,25.668,25.091,33.074,26.777,214.9,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,29th,11,,
lap,1,4'54.607,44.830,32.101,,,,,,
lap,2,1'45.200,25.211,23.077,30.058,26.854,215.3,,,
lap,3,1'44.343,24.883,22.986,29.702,26.772,215.3,,,
lap,4,1'43.963,24.901,22.810,29.603,26.649,215.8,,,
lap,5,1'47.712,25.409,24.301,31.252,26.750,215.3,,,
lap,6,1'44.868,25.115,23.416,29.783,26.554,217.2,,,
lap,7,1'43.866,24.704,22.973,29.546,26.643,215.8,,,
lap,8,1'43.785,24.808,22.772,29.549,26.656,216.7,,,
lap,9,1'43.552,23.900*,22.995,29.823,26.834,217.7,,,
lap,10,1'44.360,24.984,23.020,29.580,26.776,214.9,,,
rider,Maximilian,KOFLER,CIP,Green,Power,AUT,30th,73,,
lap,1,4'11.977,29.570,25.455,31.353,28.314,,,,
lap,2,1'48.776,26.651*,23.863,30.407,27.855*,213.9,,,
lap,3,1'46.774,25.484,23.566,30.362,27.362,215.8,,,
lap,4,1'46.269,25.654,23.652,30.011,26.952,216.7,,,
lap,5,1'45.021,25.029,23.145,29.883,26.964,215.8,,,
lap,6,1'46.523,25.064,23.431,29.682,28.346,216.7,,,
lap,7,1'45.371,24.883,23.378,29.874,27.236,219.1,,,
lap,8,1'45.487,25.271,23.752,29.661,26.803,221.6,,,
lap,9,1'44.256,25.023,22.965,29.477,26.791,221.1,,,
lap,10,1'46.877,25.035,24.006,30.955,26.881,221.1,,,
rider,Ai,OGURA,Honda,Team,Asia,JPN,31st,79,,
lap,1,4'11.886,28.884,25.399,31.371,28.357*,,,,
lap,2,1'48.571,26.141,24.076,30.632,27.722,210.3,,,
lap,3,1'46.905,25.674,23.502,30.210,27.519,211.2,,,
lap,4,1'46.923,25.666,23.642,30.454,27.161,211.7,,,
lap,5,1'45.245,25.276,23.216,29.944,26.809,213.5,,,
lap,6,1'45.429,25.149,23.044,30.066,27.170,216.3,,,
lap,7,1'45.519,25.110,23.390,29.698,27.321,214.4,,,
lap,8,1'45.313,25.331,23.227,29.815,26.940,214.4,,,
lap,9,1'44.463,25.196,22.932,29.549,26.786,211.2,,,
lap,10,1'45.201,25.424,23.337,29.589,26.851,214.9,,,
