,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
56,2020,QAT,QNB Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,08,2020",Dry,32º,25º,48%,28,0.0,13,Celestino VIETTI,ITA,SKY Racing Team VR46,KTM,150.2,+32.106
57,2020,QAT,QNB Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,08,2020",Dry,32º,25º,48%,29,0.0,60,Dirk GEIGER,GER,CarXpert PruestelGP,KTM,149.5,+41.931
58,2020,QAT,QNB Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,08,2020",Dry,32º,25º,48%,crash,0.0,40,Darryn BINDER,RSA,CIP Green Power,KTM,152.2,1 Lap
59,2020,QAT,QNB Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,08,2020",Dry,32º,25º,48%,crash,0.0,20,Jose Julian GARCIA,SPA,SIC58 Squadra Corse,Honda,150.2,5 Laps
60,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,1,25.0,20,Fabio QUARTARARO,FRA,Petronas Yamaha SRT,Yamaha,160.2,41'23.796
61,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,2,20.0,12,Maverick VIÑALES,SPA,Monster Energy Yamaha MotoGP,Yamaha,159.9,+4.603
62,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,3,16.0,4,Andrea DOVIZIOSO,ITA,Ducati Team,Ducati,159.8,+5.946
63,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,4,13.0,43,Jack MILLER,AUS,Pramac Racing,Ducati,159.8,+6.668
64,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,5,11.0,21,Franco MORBIDELLI,ITA,Petronas Yamaha SRT,Yamaha,159.8,+6.844
65,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,6,10.0,44,Pol ESPARGARO,SPA,Red Bull KTM Factory Racing,KTM,159.8,+6.938
66,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,7,9.0,63,Francesco BAGNAIA,ITA,Pramac Racing,Ducati,159.4,+13.027
67,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,8,8.0,88,Miguel OLIVEIRA,POR,Red Bull KTM Tech 3,KTM,159.4,+13.441
68,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,9,7.0,9,Danilo PETRUCCI,ITA,Ducati Team,Ducati,159.0,+19.651
69,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,10,6.0,30,Takaaki NAKAGAMI,JPN,LCR Honda IDEMITSU,Honda,158.8,+21.553
70,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,11,5.0,5,Johann ZARCO,FRA,Hublot Reale Avintia Racing,Ducati,158.6,+25.100
71,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,12,4.0,73,Alex MARQUEZ,SPA,Repsol Honda Team,Honda,158.5,+27.350
72,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,13,3.0,33,Brad BINDER,RSA,Red Bull KTM Factory Racing,KTM,158.3,+29.640
73,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,14,2.0,53,Tito RABAT,SPA,Hublot Reale Avintia Racing,Ducati,158.1,+32.898
74,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,15,1.0,38,Bradley SMITH,GBR,Aprilia Racing Team Gresini,Aprilia,157.7,+39.682
75,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,crash,0.0,93,Marc MARQUEZ,SPA,Repsol Honda Team,Honda,160.0,4 Laps
76,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,crash,0.0,27,Iker LECUONA,SPA,Red Bull KTM Tech 3,KTM,159.0,6 Laps
77,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,crash,0.0,46,Valentino ROSSI,ITA,Monster Energy Yamaha MotoGP,Yamaha,159.1,7 Laps
78,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,crash,0.0,41,Aleix ESPARGARO,SPA,Aprilia Racing Team Gresini,Aprilia,153.0,23 Laps
79,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"July,19,2020",Dry,53º,32º,41%,crash,0.0,36,Joan MIR,SPA,Team SUZUKI ECSTAR,Suzuki,147.7,24 Laps
80,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,1,25.0,10,Luca MARINI,ITA,SKY Racing Team VR46,Kalex,154.9,39'23.297
81,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,2,20.0,45,Tetsuta NAGASHIMA,JPN,Red Bull KTM Ajo,Kalex,154.8,+1.271
82,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,3,16.0,88,Jorge MARTIN,SPA,Red Bull KTM Ajo,Kalex,154.6,+4.838
83,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,4,13.0,22,Sam LOWES,GBR,"EG 0,0 Marc VDS",Kalex,154.5,+6.200
84,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,5,11.0,44,Aron CANET,SPA,Inde Aspar Team Moto2,Speed Up,154.2,+10.794
85,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,6,10.0,55,Hafizh SYAHRIN,MAL,Inde Aspar Team Moto2,Speed Up,153.9,+15.578
86,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,7,9.0,87,Remy GARDNER,AUS,Onexox TKKR SAG Team,Kalex,153.8,+17.426
87,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,8,8.0,7,Lorenzo BALDASSARRI,ITA,Flexbox HP 40,Kalex,153.7,+19.416
88,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,9,7.0,33,Enea BASTIANINI,ITA,Italtrans Racing Team,Kalex,153.6,+19.505
89,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,10,6.0,97,Xavi VIERGE,SPA,Petronas Sprinta Racing,Kalex,153.6,+19.590
90,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,11,5.0,62,Stefano MANZI,ITA,MV Agusta Forward Racing,MV Agusta,153.5,+21.269
91,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,12,4.0,40,Hector GARZO,SPA,Flexbox HP 40,Kalex,153.5,+21.405
92,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,13,3.0,37,Augusto FERNANDEZ,SPA,"EG 0,0 Marc VDS",Kalex,153.3,+24.550
93,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,14,2.0,11,Nicolo BULEGA,ITA,Federal Oil Gresini Moto2,Kalex,153.2,+26.232
94,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,15,1.0,24,Simone CORSI,ITA,MV Agusta Forward Racing,MV Agusta,153.1,+27.303
95,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,16,0.0,57,Edgar PONS,SPA,Federal Oil Gresini Moto2,Kalex,152.8,+32.566
96,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,17,0.0,16,Joe ROBERTS,USA,Tennor American Racing,Kalex,152.7,+33.951
97,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,18,0.0,96,Jake DIXON,GBR,Petronas Sprinta Racing,Kalex,152.6,+36.432
98,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,19,0.0,19,Lorenzo DALLA PORTA,ITA,Italtrans Racing Team,Kalex,152.1,+43.699
99,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,20,0.0,27,Andi Farid IZDIHAR,INA,IDEMITSU Honda Team Asia,Kalex,152.1,+43.889
100,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,21,0.0,2,Jesko RAFFIN,SWI,NTS RW Racing GP,NTS,150.9,+1'02.884
101,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,22,0.0,99,Kasma DANIEL,MAL,Onexox TKKR SAG Team,Kalex,150.5,+1'09.455
102,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,23,0.0,42,Marcos RAMIREZ,SPA,Tennor American Racing,Kalex,145.5,1 Lap
103,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,12,Thomas LUTHI,SWI,Liqui Moly Intact GP,Kalex,153.6,3 Laps
104,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,21,Fabio DI GIANNANTONIO,ITA,HDR Heidrun Speed Up,Speed Up,153.3,7 Laps
105,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,23,Marcel SCHROTTER,GER,Liqui Moly Intact GP,Kalex,153.5,16 Laps
106,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,72,Marco BEZZECCHI,ITA,SKY Racing Team VR46,Kalex,153.6,17 Laps
107,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,64,Bo BENDSNEYDER,NED,NTS RW Racing GP,NTS,150.5,17 Laps
108,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,35,Somkiat CHANTRA,THA,IDEMITSU Honda Team Asia,Kalex,150.7,18 Laps
109,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto2,RAC,"July,19,2020",Dry,45º,30º,47%,crash,0.0,9,Jorge NAVARRO,SPA,HDR Heidrun Speed Up,Speed Up,,0 Lap
110,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,1,25.0,75,Albert ARENAS,SPA,Gaviota Aspar Team Moto3,KTM,148.0,39'26.256
111,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,2,20.0,79,Ai OGURA,JPN,Honda Team Asia,Honda,148.0,+0.340
112,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,3,16.0,14,Tony ARBOLINO,ITA,Rivacold Snipers Team,Honda,148.0,+0.369
113,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,4,13.0,16,Andrea MIGNO,ITA,SKY Racing Team VR46,KTM,148.0,+0.546
114,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,5,11.0,13,Celestino VIETTI,ITA,SKY Racing Team VR46,KTM,148.0,+0.634
115,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,6,10.0,25,Raul FERNANDEZ,SPA,Red Bull KTM Ajo,KTM,147.9,+0.682
116,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,7,9.0,2,Gabriel RODRIGO,ARG,Kömmerling Gresini Moto3,Honda,147.9,+0.753
117,2020,SPA,Gran Premio Red Bull de España - Circuito de Jerez - Angel Nieto,Moto3,RAC,"July,19,2020",Dry,35º,27º,59%,8,8.0,24,Tatsuki SUZUKI,JPN,SIC58 Squadra Corse,Honda,147.9,+0.881
