,0
0,nation
1,bike_number
2,lap_number
3,lap_time
4,section_one_time
5,section_two_time
6,section_three_time
7,section_four_time
8,average speed
132,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '4', ""1'59.910"", '26.053', '31.090', '29.229', '33.538', '288.7']"
133,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '5', ""2'01.057"", '27.254', '31.092', '29.126', '33.585', '288.0']"
134,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '6', ""2'00.037"", '26.058', '31.140', '29.246', '33.593', '288.7']"
135,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '7', ""1'59.910"", '26.007', '31.162', '29.228', '33.513', '288.7']"
136,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '8', ""1'59.865"", '26.074', '31.036', '29.192', '33.563', '291.1']"
137,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '9', ""1'59.741"", '26.063', '30.930', '29.199', '33.549', '287.2']"
138,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '10', ""1'59.588"", '26.029', '30.918', '29.125', '33.516', '289.5']"
139,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '11', ""1'59.575"", '25.989', '30.957', '29.199', '33.430', '290.3']"
140,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '12', ""1'59.651"", '26.047', '30.962', '29.118', '33.524', '291.8']"
141,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '13', ""1'59.755"", '26.017', '30.999', '29.219', '33.520', '288.7']"
142,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '14', ""1'59.682"", '25.878', '31.043', '29.254', '33.507', '289.5']"
143,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '15', ""1'59.474"", '25.946', '30.864', '29.199', '33.465', '288.7']"
144,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '16', ""1'59.546"", '26.047', '30.849', '29.136', '33.514', '291.1']"
145,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '17', ""2'00.582"", '25.898', '31.151', '29.560', '33.973', '288.7']"
146,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '18', ""1'59.462"", '25.916', '30.775', '29.126', '33.645', '288.7']"
147,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '19', ""1'59.736"", '26.077', '31.110', '29.110', '33.439', '291.8']"
148,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marcel', 'SCHROTTE', ' Liqui Moly Intact GP', 'GER', '23', '20', ""1'59.921"", '26.052', '31.089', '29.243', '33.537', '288.7']"
149,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '1', ""2'05.803"", '30.740', '32.143', '29.385', '33.535', '192.8']"
150,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '2', ""1'59.902"", '26.032', '31.218', '29.135', '33.517', '284.9']"
151,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '3', ""2'00.687"", '26.410', '31.174', '29.488', '33.615', '285.7']"
152,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '4', ""2'00.114"", '26.316', '31.140', '29.089', '33.569', '286.4']"
153,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '5', ""2'00.108"", '26.255', '31.007', '29.204', '33.642', '287.2']"
154,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '6', ""1'59.988"", '26.180', '31.025', '29.145', '33.638', '284.2']"
155,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '7', ""1'59.737"", '26.091', '30.829', '29.235', '33.582', '284.2']"
156,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '8', ""1'59.884"", '26.199', '30.810', '29.212', '33.663', '284.2']"
157,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '9', ""1'59.540"", '26.042', '30.773', '29.159', '33.566', '284.2']"
158,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '10', ""1'59.578"", '26.003', '30.859', '29.173', '33.543', '284.9']"
159,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '11', ""1'59.710"", '26.053', '30.954', '29.188', '33.515', '284.9']"
160,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '12', ""1'59.896"", '26.027', '30.980', '29.258', '33.631', '286.4']"
161,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '13', ""1'59.814"", '26.017', '30.825', '29.466', '33.506', '291.1']"
162,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '14', ""1'59.459"", '26.047', '30.779', '29.186', '33.447', '284.9']"
163,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '15', ""1'59.808"", '26.034', '30.774', '29.347', '33.653', '285.7']"
164,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '16', ""2'00.301"", '26.322', '31.006', '29.355', '33.618', '284.9']"
165,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '17', ""2'00.258"", '26.169', '31.196', '29.385', '33.508', '288.7']"
166,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '18', ""2'00.043"", '26.155', '30.911', '29.341', '33.636', '284.9']"
167,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '19', ""1'59.964"", '26.122', '30.948', '29.207', '33.687', '284.2']"
168,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Aron', 'CANET', ' Aspar Team', 'SPA', '44', '20', ""2'00.301"", '26.137', '31.004', '29.546', '33.614', '284.2']"
169,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '1', ""2'04.847"", '30.423', '31.834', '29.155', '33.435', '182.1']"
170,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '2', ""1'59.983"", '26.443', '30.944', '29.212', '33.384', '293.4']"
171,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '3', ""2'00.008"", '26.085', '31.182', '29.202', '33.539', '290.3']"
172,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '4', ""1'59.403"", '25.935', '30.925', '29.152', '33.391', '288.0']"
173,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '5', ""1'59.805"", '26.034', '31.032', '29.356', '33.383', '290.3']"
174,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '6', ""1'59.763"", '26.128', '31.004', '29.227', '33.404', '290.3']"
175,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '7', ""1'59.501"", '25.999', '30.938', '29.084', '33.480', '291.1']"
176,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '8', ""1'59.564"", '25.922', '31.070', '29.157', '33.415', '289.5']"
177,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '9', ""1'59.653"", '26.004', '30.935', '29.236', '33.478', '288.7']"
178,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '10', ""2'00.070"", '26.115', '31.218', '29.420', '33.317', '291.1']"
179,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '11', ""1'59.919"", '26.052', '31.174', '29.222', '33.471', '291.8']"
180,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '12', ""1'59.704"", '26.116', '31.031', '29.192', '33.365', '290.3']"
181,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '13', ""2'00.081"", '26.038', '31.240', '29.329', '33.474', '291.8']"
182,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '14', ""2'00.429"", '26.068', '31.451', '29.387', '33.523', '288.7']"
183,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '15', ""2'00.207"", '25.988', '31.218', '29.404', '33.597', '289.5']"
184,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '16', ""2'00.507"", '26.227', '31.202', '29.405', '33.673', '289.5']"
185,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '17', ""2'00.658"", '26.224', '31.478', '29.327', '33.629', '291.1']"
186,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '18', ""2'00.771"", '26.118', '31.195', '29.503', '33.955', '288.7']"
187,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '19', ""2'01.015"", '26.164', '31.599', '29.492', '33.760', '290.3']"
188,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Xavi', 'VIERGE', ' Petronas Sprinta Raci', 'SPA', '97', '20', ""2'01.422"", '26.363', '31.351', '29.750', '33.958', '288.7']"
189,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '1', ""2'06.245"", '30.896', '32.106', '29.433', '33.810', '192.8']"
190,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '2', ""2'00.135"", '26.114', '31.200', '29.261', '33.560', '293.4']"
191,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '3', ""2'00.041"", '26.023', '31.053', '29.486', '33.479', '290.3']"
192,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '4', ""1'59.824"", '26.171', '30.939', '29.141', '33.573', '289.5']"
193,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '5', ""2'01.548"", '26.053', '32.538', '29.251', '33.706', '288.0']"
194,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '6', ""2'00.055"", '26.009', '31.021', '29.148', '33.877', '288.0']"
195,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '7', ""2'00.057"", '26.103', '31.273', '29.226', '33.455', '287.2']"
196,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '8', ""1'59.619"", '26.026', '30.847', '29.203', '33.543', '291.1']"
197,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '9', ""1'59.944"", '25.981', '30.952', '29.320', '33.691', '288.7']"
198,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '10', ""1'59.642"", '26.110', '30.825', '29.199', '33.508', '288.7']"
199,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '11', ""1'59.564"", '26.019', '30.949', '29.269', '33.327', '289.5']"
200,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '12', ""1'59.644"", '26.090', '30.886', '29.214', '33.454', '288.7']"
201,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '13', ""1'59.533"", '25.984', '30.905', '29.244', '33.400', '288.7']"
202,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '14', ""1'59.648"", '25.916', '30.859', '29.169', '33.704', '290.3']"
203,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '15', ""1'59.879"", '26.059', '31.051', '29.246', '33.523', '288.0']"
204,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '16', ""2'00.473"", '26.286', '31.041', '29.405', '33.741', '288.7']"
205,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '17', ""2'00.450"", '26.143', '31.092', '29.534', '33.681', '288.7']"
206,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '18', ""2'01.627"", '26.066', '31.500', '29.669', '34.392', '289.5']"
207,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '19', ""2'00.902"", '26.330', '31.546', '29.344', '33.682', '289.5']"
208,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Thomas', 'LUTHI', ' Liqui Moly Intact GP', 'SWI', '12', '20', ""2'00.266"", '26.152', '31.009', '29.434', '33.671', '286.4']"
209,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '1', ""2'05.798"", '30.690', '32.058', '29.328', '33.722', '174.7']"
210,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '2', ""2'00.560"", '26.157', '31.414', '29.360', '33.629', '285.7']"
211,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '3', ""2'00.314"", '26.269', '31.087', '29.460', '33.498', '286.4']"
212,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '4', ""2'00.422"", '26.130', '31.232', '29.272', '33.788', '287.2']"
213,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '5', ""2'00.119"", '26.230', '30.983', '29.235', '33.671', '284.9']"
214,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '6', ""2'00.087"", '26.096', '31.038', '29.286', '33.667', '284.2']"
215,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '7', ""1'59.886"", '26.079', '30.940', '29.291', '33.576', '284.2']"
216,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '8', ""1'59.977"", '26.088', '30.916', '29.384', '33.589', '284.2']"
217,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '9', ""1'59.902"", '26.097', '30.939', '29.246', '33.620', '283.4']"
218,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '10', ""1'59.852"", '26.120', '30.922', '29.257', '33.553', '282.7']"
219,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '11', ""1'59.737"", '26.039', '30.951', '29.216', '33.531', '284.2']"
220,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '12', ""2'00.500"", '26.212', '31.296', '29.321', '33.671', '284.9']"
221,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '13', ""2'00.062"", '26.098', '31.033', '29.336', '33.595', '286.4']"
222,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '14', ""2'00.128"", '26.060', '31.034', '29.442', '33.592', '285.7']"
223,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '15', ""1'59.934"", '26.082', '30.934', '29.334', '33.584', '284.9']"
224,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '16', ""1'59.785"", '26.063', '30.895', '29.255', '33.572', '283.4']"
225,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '17', ""1'59.950"", '26.025', '30.922', '29.394', '33.609', '284.9']"
226,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '18', ""2'01.006"", '26.096', '31.095', '29.625', '34.190', '286.4']"
227,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '19', ""2'01.667"", '26.514', '31.759', '29.623', '33.771', '290.3']"
228,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Bo', 'BENDSNEYDER', ' NTS RW Racing GP', 'NED', '64', '20', ""2'00.236"", '26.156', '30.998', '29.379', '33.703', '284.2']"
229,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '1', ""2'05.197"", '30.815', '31.841', '29.102', '33.439', '178.2']"
230,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '2', ""2'00.041"", '26.168', '31.459', '29.053', '33.361', '291.8']"
231,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '3', ""1'59.683"", '25.987', '31.025', '29.221', '33.450', '291.1']"
232,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '4', ""1'59.414"", '26.048', '30.922', '29.070', '33.374', '288.7']"
233,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '5', ""1'59.828"", '26.073', '31.090', '29.274', '33.391', '294.2']"
234,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '6', ""1'59.858"", '26.186', '31.014', '29.249', '33.409', '291.8']"
235,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '7', ""1'59.631"", '26.072', '30.970', '29.134', '33.455', '291.8']"
236,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '8', ""1'59.343"", '26.027', '30.884', '29.045', '33.387', '289.5']"
237,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '9', ""2'00.098"", '26.062', '30.975', '29.518', '33.543', '292.6']"
238,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '10', ""1'59.956"", '26.119', '31.088', '29.285', '33.464', '291.1']"
239,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '11', ""2'00.622"", '26.085', '31.310', '29.440', '33.787', '292.6']"
240,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '12', ""1'59.911"", '26.398', '30.940', '29.099', '33.474', '286.4']"
241,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '13', ""1'59.583"", '25.952', '30.937', '29.202', '33.492', '290.3']"
242,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '14', ""1'59.839"", '26.078', '31.028', '29.242', '33.491', '291.1']"
243,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '15', ""1'59.966"", '26.089', '31.052', '29.353', '33.472', '291.8']"
244,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '16', ""2'01.087"", '26.315', '31.371', '29.406', '33.995', '291.8']"
245,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '17', ""2'01.709"", '26.309', '31.565', '29.934', '33.901', '291.8']"
246,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '18', ""2'01.950"", '26.247', '31.766', '29.897', '34.040', '290.3']"
247,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '19', ""2'02.455"", '26.633', '32.266', '29.694', '33.862', '290.3']"
248,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '20', ""2'01.431"", '26.399', '31.709', '29.655', '33.668', '291.1']"
249,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Marco', 'BEZZECCHI', ' SKY Racing Team VR', 'ITA', '72', '13th', '21']"
250,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '2', ""2'00.583"", '26.373', '31.139', '29.306', '33.765', '288.0']"
251,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '3', ""2'00.141"", '26.303', '31.108', '29.153', '33.577', '284.9']"
252,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '4', ""1'59.969"", '26.040', '31.023', '29.308', '33.598', '289.5']"
253,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '5', ""2'00.531"", '26.852', '30.962', '29.201', '33.516', '290.3']"
254,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '6', ""1'59.950"", '26.030', '31.054', '29.132', '33.734', '290.3']"
255,"['March 08, 2020', '2020', 'QNB', 'Moto2™', 'Race', 'Fabio', 'DI', ' GIANNANT Beta Tools Speed Up', 'ITA', '0', '7', ""2'00.004"", '26.231', '30.940', '29.221', '33.612', '284.2']"
